x-coord,y-coord,width,lat.inc,speed,z-coord,,,
-275.5044689,508.0201358,12.00054133,-0.009216315,0,2.938115701,,,
-275.2638688,508.9907505,12.00056722,-0.009472054,0,2.942549452,,,
-275.0236539,509.9614588,12.00059603,-0.009734809,0,2.947331257,,,
-274.7838273,510.9322615,12.00062772,-0.010002984,0,2.952466646,,,
-274.5443926,511.9031592,12.0006617,-0.010274151,0,2.95793664,,,
-274.3053528,512.8741526,12.00069733,-0.010545826,0,2.963720577,,,
-274.0667114,513.8452423,12.00073397,-0.010815525,0,2.969797792,,,
-273.8284717,514.816429,12.00077099,-0.011080764,0,2.976147623,,,
-273.5906369,515.7877134,12.00080775,-0.011339058,0,2.982749406,,,
-273.3532103,516.7590961,12.00084362,-0.011587924,0,2.989582478,,,
-273.1161952,517.730578,12.00087796,-0.011824877,0,2.996626175,,,
-272.879595,518.7021595,12.00091014,-0.012047433,0,3.003859834,,,
-272.6434129,519.6738414,12.00093953,-0.012253147,0,3.011263009,,,
-272.4076522,520.6456243,12.00096589,-0.012441269,0,3.018824523,,,
-272.1723164,521.6175089,12.00098949,-0.012613347,0,3.02654577,,,
-271.9374088,522.5894956,12.00101064,-0.012771094,0,3.034429035,,,
-271.7029327,523.5615852,12.00102966,-0.01291622,0,3.042476606,,,
-271.4688917,524.533778,12.00104686,-0.013050439,0,3.050690769,,,
-271.2352891,525.5060749,12.00106255,-0.01317546,0,3.059073811,,,
-271.0021282,526.4784763,12.00107705,-0.013292997,0,3.067628019,,,
-270.7694124,527.4509828,12.00109066,-0.013404761,0,3.076355679,,,
-270.5371452,528.423595,12.0011037,-0.013512465,0,3.085259079,,,
-270.3053298,529.3963135,12.00111648,-0.013617788,0,3.094340525,,,
-270.0739699,530.3691388,12.00112908,-0.013721015,0,3.103603294,,,
-269.8430687,531.3420715,12.00114127,-0.013820474,0,3.113052014,,,
-269.6126299,532.3151119,12.00115281,-0.013914352,0,3.122691412,,,
-269.3826569,533.2882605,12.00116345,-0.014000835,0,3.132526215,,,
-269.1531533,534.2615179,12.00117295,-0.014078108,0,3.14256115,,,
-268.9241226,535.2348844,12.00118104,-0.014144358,0,3.152800944,,,
-268.6955682,536.2083606,12.00118749,-0.014197771,0,3.163250325,,,
-268.4674937,537.1819469,12.00119205,-0.014236532,0,3.173914021,,,
-268.2399026,538.1556438,12.00119446,-0.014258827,0,3.184796757,,,
-268.0127983,539.1294518,12.00119449,-0.01426289,0,3.195902958,,,
-267.7861844,540.1033715,12.00119225,-0.014249313,0,3.207221909,,,
-267.5600642,541.0774038,12.00118833,-0.014222094,0,3.21872106,,,
-267.334441,542.0515497,12.00118341,-0.014185496,0,3.230366159,,,
-267.1093182,543.0258101,12.00117812,-0.01414378,0,3.242122957,,,
-266.8846991,544.0001859,12.00117312,-0.014101209,0,3.253957202,,,
-266.6605871,544.9746781,12.00116905,-0.014062045,0,3.265834645,,,
-266.4369855,545.9492876,12.00116656,-0.014030551,0,3.277721033,,,
-266.2138977,546.9240153,12.00116632,-0.014010989,0,3.289582117,,,
-265.991327,547.8988621,12.00116896,-0.014007621,0,3.301383645,,,
-265.7692768,548.873829,12.00117513,-0.01402465,0,3.313092072,,,
-265.5477505,549.8489164,12.00118489,-0.014062967,0,3.324712783,,,
-265.326752,550.8241239,12.00119748,-0.014118489,0,3.336309676,,,
-265.1062851,551.7994511,12.00121203,-0.014186723,0,3.347951475,,,
-264.8863533,552.7748976,12.00122769,-0.014263173,0,3.359706904,,,
-264.6669606,553.750463,12.00124362,-0.014343347,0,3.371644687,,,
-264.4481107,554.7261468,12.00125895,-0.01442275,0,3.383833547,,,
-264.2298073,555.7019486,12.00127285,-0.014496888,0,3.396342207,,,
-264.0120543,556.677868,12.00128445,-0.014561268,0,3.409239393,,,
-263.7948553,557.6539046,12.00129291,-0.014611395,0,3.422593827,,,
-263.5782142,558.630058,12.00129739,-0.014642829,0,3.4364737,,,
-263.3621346,559.6063281,12.00129775,-0.014654589,0,3.450913467,,,
-263.1466202,560.5827153,12.00129496,-0.014651152,0,3.465894269,,,
-262.9316744,561.5592203,12.00129011,-0.014637483,0,3.48139254,,,
-262.7173009,562.5358434,12.00128427,-0.014618541,0,3.497384712,,,
-262.5035032,563.5125853,12.00127851,-0.01459929,0,3.513847218,,,
-262.2902849,564.4894465,12.00127391,-0.014584691,0,3.530756492,,,
-262.0776495,565.4664274,12.00127154,-0.014579706,0,3.548088967,,,
-261.8656007,566.4435287,12.00127249,-0.014589297,0,3.565821076,,,
-261.6541419,567.4207508,12.00127783,-0.014618427,0,3.583929251,,,
-261.4432769,568.3980942,12.00128862,-0.014672015,0,3.602389972,,,
-261.2330085,569.3755595,12.00130524,-0.014751948,0,3.621183034,,,
-261.0233393,570.353147,12.00132694,-0.014855041,0,3.64029378,,,
-260.8142715,571.3308571,12.00135284,-0.014977627,0,3.659708076,,,
-260.6058075,572.3086902,12.00138207,-0.01511604,0,3.67941179,,,
-260.3979494,573.2866467,12.00141376,-0.015266613,0,3.69939079,,,
-260.1906996,574.264727,12.00144705,-0.015425679,0,3.719630944,,,
-259.9840604,575.2429315,12.00148105,-0.015589572,0,3.740118119,,,
-259.778034,576.2212606,12.0015149,-0.015754625,0,3.760838184,,,
-259.5726228,577.1997146,12.00154773,-0.015917171,0,3.781777006,,,
-259.367829,578.1782939,12.00157867,-0.016073556,0,3.80292053,,,
-259.1636569,579.1569992,12.00160718,-0.016221134,0,3.824260675,,,
-258.9601136,580.1358312,12.00163325,-0.016358962,0,3.845799439,,,
-258.7572067,581.1147909,12.00165692,-0.016486261,0,3.867539792,,,
-258.5549438,582.0938791,12.00167826,-0.016602251,0,3.889484707,,,
-258.3533324,583.0730966,12.0016973,-0.016706152,0,3.911637155,,,
-258.15238,584.0524445,12.00171409,-0.016797185,0,3.934000105,,,
-257.9520942,585.0319235,12.00172869,-0.01687457,0,3.95657653,,,
-257.7524825,586.0115346,12.00174113,-0.016937529,0,3.9793694,,,
-257.5535525,586.9912786,12.00175147,-0.01698528,0,4.002381686,,,
-257.3553116,587.9711563,12.00175976,-0.017017074,0,4.02561602,,,
-257.1577594,588.9511677,12.00176626,-0.017033725,0,4.049056334,,,
-256.9608836,589.9313113,12.00177154,-0.017038399,0,4.072658466,,,
-256.7646711,590.9115852,12.00177619,-0.017034457,0,4.09637594,,,
-256.5691087,591.8919879,12.0017808,-0.017025257,0,4.120162279,,,
-256.3741833,592.8725177,12.00178599,-0.017014161,0,4.143971009,,,
-256.1798816,593.8531728,12.00179234,-0.017004529,0,4.167755652,,,
-255.9861905,594.8339515,12.00180044,-0.01699972,0,4.191469734,,,
-255.7930969,595.8148523,12.0018109,-0.017003095,0,4.215066778,,,
-255.6005876,596.7958734,12.0018243,-0.017018014,0,4.238500307,,,
-255.4086505,597.7770133,12.00184122,-0.017047682,0,4.261724546,,,
-255.2173082,598.7582761,12.00186121,-0.017090826,0,4.284713878,,,
-255.0266219,599.7396725,12.00188271,-0.017141127,0,4.307465407,,,
-254.8366547,600.7212133,12.00190409,-0.017191996,0,4.329977454,,,
-254.64747,601.7029093,12.00192375,-0.017236844,0,4.35224834,,,
-254.4591311,602.6847714,12.00194004,-0.017269083,0,4.374276384,,,
-254.2717013,603.6668105,12.00195136,-0.017282123,0,4.396059907,,,
-254.0852438,604.6490375,12.00195608,-0.017269376,0,4.417597229,,,
-253.899822,605.6314632,12.00195258,-0.017224252,0,4.438886669,,,
-253.715499,606.6140985,12.00193923,-0.017140163,0,4.459926549,,,
-253.5323269,607.5969523,12.00191453,-0.01701089,0,4.480713392,,,
-253.3502019,608.5800059,12.00187857,-0.016835315,0,4.501218948,,,
-253.1689063,609.5632203,12.00183264,-0.01661604,0,4.521396906,,,
-252.9882202,610.5465563,12.00177804,-0.016355751,0,4.541200545,,,
-252.8079236,611.5299746,12.00171605,-0.016057131,0,4.560583145,,,
-252.6277962,612.5134359,12.00164797,-0.015722869,0,4.579497986,,,
-252.4476181,613.4969008,12.00157512,-0.015355648,0,4.597898346,,,
-252.2671693,614.4803301,12.00149878,-0.014958154,0,4.615737506,,,
-252.0862296,615.4636844,12.00142026,-0.014533073,0,4.632968745,,,
-251.904579,616.4469244,12.00134084,-0.014083091,0,4.649545342,,,
-251.7220041,617.4300116,12.00126178,-0.013611431,0,4.665414149,,,
-251.5383395,618.4129126,12.00118388,-0.013125137,0,4.680476575,,,
-251.3534403,619.3955962,12.00110777,-0.012632894,0,4.694614451,,,
-251.1671615,620.3780313,12.00103408,-0.012143396,0,4.707709528,,,
-250.9793584,621.3601866,12.00096342,-0.011665334,0,4.719643559,,,
-250.7898861,622.3420312,12.00089642,-0.0112074,0,4.730298297,,,
-250.5985997,623.3235338,12.00083372,-0.010778286,0,4.739555494,,,
-250.4053544,624.3046633,12.00077592,-0.010386682,0,4.747296902,,,
-250.2100054,625.2853886,12.00072367,-0.01004128,0,4.753404275,,,
-250.0124078,626.2656784,12.00067758,-0.009750771,0,4.757759364,,,
-249.8124134,627.2454992,12.00063812,-0.009521161,0,4.760288368,,,
-249.6098597,628.2248061,12.00060498,-0.009346819,0,4.761110302,,,
-249.4045802,629.2035515,12.00057769,-0.009218954,0,4.760396459,,,
-249.1964084,630.1816876,12.00055576,-0.009128778,0,4.758318132,,,
-248.9851781,631.1591667,12.0005387,-0.009067501,0,4.755046617,,,
-248.7707225,632.135941,12.00052603,-0.009026334,0,4.750753206,,,
-248.5528754,633.1119629,12.00051726,-0.008996489,0,4.745609193,,,
-248.3314703,634.0871845,12.00051189,-0.008969176,0,4.739785872,,,
-248.1063406,635.0615581,12.00050945,-0.008935608,0,4.733454537,,,
-247.8773201,636.0350361,12.00050944,-0.008886995,0,4.726786482,,,
-247.6442429,637.0075672,12.00051121,-0.008816199,0,4.719929185,,,
-247.4069464,637.9790876,12.00051344,-0.008722318,0,4.71294024,,,
-247.1652687,638.9495302,12.00051465,-0.008605916,0,4.705856038,,,
-246.9190479,639.9188281,12.00051339,-0.008467559,0,4.698712972,,,
-246.6681219,640.8869143,12.00050818,-0.008307815,0,4.691547433,,,
-246.4123289,641.8537218,12.00049755,-0.008127249,0,4.684395812,,,
-246.1515068,642.8191836,12.00048002,-0.007926427,0,4.677294501,,,
-245.8854937,643.7832328,12.00045414,-0.007705915,0,4.670279892,,,
-245.6141276,644.7458024,12.00041842,-0.007466279,0,4.663388376,,,
-245.3372467,645.7068254,12.00037141,-0.007208086,0,4.656656344,,,
-245.0546907,646.6662309,12.00031266,-0.006932007,0,4.650115081,,,
-244.7663084,647.6239279,12.00024703,-0.006639252,0,4.643769885,,,
-244.4719515,648.5798191,12.00018105,-0.006331203,0,4.637617808,,,
-244.1714717,649.5338072,12.00012124,-0.00600924,0,4.631655901,,,
-243.8647206,650.4857947,12.00007413,-0.005674744,0,4.625881213,,,
-243.55155,651.4356843,12.00004625,-0.005329096,0,4.620290796,,,
-243.2318114,652.3833788,12.00004413,-0.004973677,0,4.614881699,,,
-242.9053566,653.3287807,12.0000743,-0.004609867,0,4.609650973,,,
-242.5720372,654.2717927,12.00014327,-0.004239047,0,4.604595666,,,
-242.231705,655.2123176,12.00025759,-0.003862597,0,4.59971283,,,
-241.8842148,656.1502571,12.00042287,-0.003482001,0,4.59499923,,,
-241.5294589,657.0855053,12.00063448,-0.003099903,0,4.590448359,,,
-241.1673534,658.0179508,12.0008812,-0.002719692,0,4.586051625,,,
-240.7978148,658.9474823,12.00115169,-0.002344768,0,4.581800397,,,
-240.4207596,659.8739885,12.00143465,-0.001978531,0,4.577686049,,,
-240.0361043,660.7973581,12.00171874,-0.001624383,0,4.573699952,,,
-239.6437655,661.7174796,12.00199264,-0.001285724,0,4.569833477,,,
-239.2436595,662.6342418,12.00224504,-0.000965954,0,4.566077997,,,
-238.8357029,663.5475332,12.00246459,-0.000668474,0,4.562424882,,,
-238.4198122,664.4572426,12.00263999,-0.000396684,0,4.558865505,,,
-237.9959062,665.3632588,12.00276069,-0.00015358,0,4.555386753,,,
-237.5639357,666.2654719,12.00282694,6.33861E-05,0,4.551914156,,,
-237.1238742,667.1637736,12.00284678,0.000260779,0,4.548328788,,,
-236.6756962,668.0580551,12.00282842,0.000445254,0,4.54451073,,,
-236.2193758,668.9482079,12.00278009,0.000623464,0,4.540340062,,,
-235.7548873,669.8341236,12.00271,0.000802064,0,4.535696863,,,
-235.282205,670.7156935,12.00262637,0.000987709,0,4.530461213,,,
-234.8013032,671.592809,12.00253742,0.001187052,0,4.524513193,,,
-234.312156,672.4653617,12.00245137,0.001406749,0,4.517732881,,,
-233.8147378,673.333243,12.00237643,0.001653449,0,4.510000456,,,
-233.3090173,674.1963318,12.00231827,0.001932515,0,4.50122619,,,
-232.79495,675.0544774,12.00227644,0.002246201,0,4.491392976,,,
-232.2724896,675.9075246,12.00224958,0.002596301,0,4.480494441,,,
-231.7415898,676.7553182,12.00223632,0.002984612,0,4.468524213,,,
-231.202204,677.597703,12.00223532,0.003412926,0,4.45547592,,,
-230.6542859,678.4345238,12.00224521,0.003883041,0,4.441343189,,,
-230.0977891,679.2656254,12.00226464,0.00439675,0,4.426119647,,,
-229.5326672,680.0908526,12.00229224,0.00495585,0,4.409798922,,,
-228.9588739,680.9100502,12.00232665,0.005562136,0,4.392374644,,,
-228.3763856,681.7230765,12.00236712,0.006215686,0,4.373866604,,,
-227.7852561,682.5298353,12.00241489,0.006910763,0,4.354383223,,,
-227.1855559,683.33024,12.00247164,0.007640398,0,4.334051674,,,
-226.5773551,684.1242041,12.00253906,0.008397622,0,4.312999132,,,
-225.9607241,684.9116411,12.00261882,0.009175466,0,4.291352773,,,
-225.3357331,685.6924646,12.0027126,0.00996696,0,4.26923977,,,
-224.7024524,686.4665878,12.00282208,0.010765135,0,4.246787298,,,
-224.0609523,687.2339244,12.00294894,0.011563022,0,4.224122532,,,
-223.4113031,687.9943878,12.00309486,0.012353649,0,4.201372639,,,
-222.7535641,688.7478786,12.00325986,0.013130908,0,4.178644603,,,
-222.0877596,689.4942561,12.00343876,0.013891426,0,4.15598112,,,
-221.413907,690.2333719,12.00362529,0.014632378,0,4.133412111,,,
-220.7320236,690.965077,12.00381322,0.015350937,0,4.1109675,,,
-220.0421267,691.689223,12.0039963,0.016044274,0,4.088677207,,,
-219.3442338,692.405661,12.00416828,0.016709563,0,4.066571157,,,
-218.6383621,693.1142423,12.00432292,0.017343976,0,4.04467927,,,
-217.9245291,693.8148184,12.00445397,0.017944684,0,4.023031471,,,
-217.2027521,694.5072405,12.00455518,0.018508859,0,4.00165768,,,
-216.4730532,695.1913608,12.00462155,0.019034312,0,3.98058377,,,
-215.735484,695.8670372,12.00465558,0.019522774,0,3.959810765,,,
-214.9901069,696.5341297,12.00466266,0.019977463,0,3.939330271,,,
-214.2369846,697.1924985,12.00464817,0.020401603,0,3.919133878,,,
-213.4761798,697.8420034,12.0046175,0.020798414,0,3.899213173,,,
-212.7077549,698.4825045,12.00457602,0.021171119,0,3.879559747,,,
-211.9317726,699.1138619,12.00452913,0.02152294,0,3.860165188,,,
-211.1482955,699.7359355,12.00448219,0.0218571,0,3.841021084,,,
-210.3573863,700.3485855,12.00444061,0.022176821,0,3.822119024,,,
-209.5591075,700.9516718,12.00440975,0.022485328,0,3.803450598,,,
-208.7535311,701.5450559,12.00439362,0.022785219,0,3.785004383,,,
-207.9407607,702.1286044,12.00439158,0.023077012,0,3.766758916,,,
-207.1209065,702.7021846,12.00440202,0.023360791,0,3.748690636,,,
-206.2940785,703.2656642,12.00442334,0.023636641,0,3.730775986,,,
-205.4603868,703.8189106,12.00445393,0.023904646,0,3.712991407,,,
-204.6199416,704.3617913,12.00449218,0.02416489,0,3.695313338,,,
-203.7728529,704.8941737,12.00453651,0.024417456,0,3.677718222,,,
-202.9192309,705.4159255,12.00458529,0.02466243,0,3.6601825,,,
-202.0591857,705.926914,12.00463692,0.024899896,0,3.642682613,,,
-201.1928274,706.4270069,12.00468981,0.025129937,0,3.625195002,,,
-200.320273,706.9160928,12.00474249,0.025352628,0,3.607696199,,,
-199.441682,707.3941906,12.00479442,0.025567983,0,3.590163296,,,
-198.5572297,707.8613675,12.00484538,0.025775993,0,3.572573593,,,
-197.6670916,708.3176914,12.00489516,0.025976652,0,3.55490439,,,
-196.7714428,708.7632296,12.00494356,0.026169949,0,3.53713299,,,
-195.870459,709.1980499,12.00499036,0.026355878,0,3.519236692,,,
-194.9643153,709.6222198,12.00503536,0.026534428,0,3.501192798,,,
-194.0531873,710.0358069,12.00507834,0.026705593,0,3.482978608,,,
-193.1372502,710.4388787,12.0051191,0.026869363,0,3.464571424,,,
-192.2166794,710.8315029,12.00515743,0.027025731,0,3.445948547,,,
-191.2916475,711.213736,12.00519311,0.027174667,0,3.427088155,,,
-190.3622653,711.5853989,12.00522583,0.027315692,0,3.407987163,,,
-189.4285846,711.9460867,12.00525517,0.027447895,0,3.388660439,,,
-188.4906549,712.2953854,12.00528074,0.027570349,0,3.369123576,,,
-187.5485256,712.6328811,12.0053021,0.027682127,0,3.349392165,,,
-186.6022462,712.9581598,12.00531886,0.027782301,0,3.329481796,,,
-185.6518661,713.2708074,12.0053306,0.027869944,0,3.309408062,,,
-184.6974349,713.5704101,12.0053369,0.027944127,0,3.289186554,,,
-183.7390018,713.8565537,12.00533735,0.028003924,0,3.268832862,,,
-182.7766165,714.1288244,12.00533154,0.028048407,0,3.248362578,,,
-181.8103283,714.3868085,12.00531906,0.028076652,0,3.227791266,,,
-180.8402353,714.6302454,12.0053002,0.028089103,0,3.207121606,,,
-179.8665594,714.8592691,12.00527711,0.028089743,0,3.186323049,,,
-178.8895426,715.0740767,12.0052522,0.028083113,0,3.165359758,,,
-177.909427,715.274865,12.0052279,0.028073756,0,3.144195897,,,
-176.9264545,715.461831,12.00520665,0.028066215,0,3.122795631,,,
-175.940867,715.6351717,12.00519085,0.028065032,0,3.101123123,,,
-174.9529066,715.7950838,12.00518295,0.028074751,0,3.079142538,,,
-173.9628151,715.9417644,12.00518537,0.028099914,0,3.05681804,,,
-172.9708345,716.0754104,12.00520052,0.028145064,0,3.034113793,,,
-171.9772069,716.1962186,12.00523085,0.028214744,0,3.01099396,,,
-170.9821672,716.3043501,12.00527829,0.02831254,0,2.987427219,,,
-169.9859004,716.3997036,12.00534127,0.02843508,0,2.963415114,,,
-168.9885692,716.4820617,12.00541668,0.028575909,0,2.938973734,,,
-167.9903363,716.5512067,12.0055014,0.028728559,0,2.914119231,,,
-166.9913642,716.6069208,12.00559229,0.028886561,0,2.888867761,,,
-165.9918156,716.6489861,12.00568623,0.029043447,0,2.863235477,,,
-164.9918531,716.6771848,12.00578009,0.029192747,0,2.837238533,,,
-163.9916393,716.6912992,12.00587076,0.029327994,0,2.810893081,,,
-162.9913369,716.6911114,12.00595509,0.029442717,0,2.784215277,,,
-161.9911085,716.6764036,12.00602997,0.029530447,0,2.757221273,,,
-160.9911178,716.6469592,12.00609233,0.029584817,0,2.729927361,,,
-159.9915692,716.6026066,12.00614089,0.029603409,0,2.702355111,,,
-158.9927202,716.5432327,12.00617679,0.029588922,0,2.674532939,,,
-157.9948317,716.4687282,12.00620129,0.029544395,0,2.646489715,,,
-156.9981647,716.3789841,12.00621566,0.029472868,0,2.618254309,,,
-156.0029802,716.2738909,12.00622117,0.029377381,0,2.589855592,,,
-155.009539,716.1533396,12.00621909,0.029260973,0,2.561322434,,,
-154.0181021,716.0172208,12.0062107,0.029126685,0,2.532683705,,,
-153.0289305,715.8654254,12.00619726,0.028977555,0,2.503968276,,,
-152.042285,715.697844,12.00618005,0.028816624,0,2.475205016,,,
-151.0584267,715.5143676,12.00616033,0.028646931,0,2.446422795,,,
-150.0776236,715.3148928,12.00613926,0.028471149,0,2.417650148,,,
-149.100181,715.0993477,12.00611728,0.028290028,0,2.388913842,,,
-148.1264164,714.8676707,12.00609465,0.028103689,0,2.360240067,,,
-147.1566475,714.6198,12.0060716,0.027912256,0,2.331655016,,,
-146.1911916,714.3556741,12.00604839,0.02771585,0,2.303184879,,,
-145.2303663,714.0752312,12.00602524,0.027514595,0,2.274855847,,,
-144.2744892,713.7784096,12.00600241,0.027308612,0,2.246694112,,,
-143.3238777,713.4651477,12.00598013,0.027098024,0,2.218725865,,,
-142.3788493,713.1353839,12.00595865,0.026882953,0,2.190977298,,,
-141.4397217,712.7890563,12.00593821,0.026663521,0,2.1634746,,,
-140.5068126,712.4261045,12.00591905,0.026439877,0,2.136243732,,,
-139.5804559,712.0465141,12.00590111,0.026213318,0,2.109300587,,,
-138.6610074,711.6503339,12.00588398,0.025986697,0,2.082647366,,,
-137.7488242,711.2376171,12.0058672,0.025762983,0,2.056285286,,,
-136.8442635,710.8084169,12.00585032,0.025545143,0,2.030215566,,,
-135.9476826,710.3627866,12.00583287,0.025336145,0,2.004439425,,,
-135.0594387,709.9007794,12.0058144,0.025138954,0,1.97895808,,,
-134.1798889,709.4224485,12.00579447,0.024956539,0,1.953772751,,,
-133.3093906,708.9278473,12.00577261,0.024791865,0,1.928884655,,,
-132.4483009,708.4170289,12.00574838,0.0246479,0,1.904295011,,,
-131.596977,707.8900465,12.00572131,0.024527611,0,1.880005038,,,
-130.7557705,707.3469737,12.00569149,0.024433067,0,1.85601415,,,
-129.9250039,706.7879854,12.00566172,0.02436181,0,1.832312658,,,
-129.1049909,706.2132889,12.00563567,0.024309961,0,1.808888008,,,
-128.296045,705.6230912,12.005617,0.024273635,0,1.785727646,,,
-127.4984797,705.0175995,12.00560936,0.024248952,0,1.762819017,,,
-126.7126086,704.397021,12.00561643,0.024232029,0,1.740149567,,,
-125.9387453,703.7615627,12.00564185,0.024218984,0,1.71770674,,,
-125.1772033,703.1114319,12.00568929,0.024205936,0,1.695477981,,,
-124.4282961,702.4468357,12.00576241,0.024189002,0,1.673450737,,,
-123.6923373,701.7679811,12.00586487,0.024164301,0,1.651612452,,,
-122.9696344,701.0750809,12.00599958,0.024128338,0,1.6299479,,,
-122.2604289,700.3684057,12.00616139,0.024081736,0,1.608413383,,,
-121.5649226,699.6482613,12.00634029,0.024027613,0,1.586947986,,,
-120.8833168,698.9149541,12.0065262,0.02396912,0,1.565490557,,,
-120.2158129,698.1687905,12.00670904,0.023909407,0,1.543979943,,,
-119.562612,697.4100766,12.00687873,0.023851625,0,1.522354988,,,
-118.9239156,696.6391189,12.00702519,0.023798926,0,1.500554542,,,
-118.2999248,695.8562237,12.00713834,0.023754459,0,1.478517449,,,
-117.690841,695.0616973,12.00720809,0.023721376,0,1.456182558,,,
-117.0968654,694.2558461,12.00722438,0.023702827,0,1.433488715,,,
-116.5181965,693.4389744,12.00718049,0.023700298,0,1.41041696,,,
-115.9550226,692.6113798,12.00708207,0.023709184,0,1.387102651,,,
-115.4075295,691.7733581,12.00693758,0.023723487,0,1.36371642,,,
-114.8759031,690.9252051,12.00675549,0.023737211,0,1.340428896,,,
-114.3603292,690.0672168,12.00654425,0.023744359,0,1.317410712,,,
-113.8609937,689.199689,12.00631233,0.023738933,0,1.294832497,,,
-113.3780825,688.3229175,12.00606819,0.023714936,0,1.272864883,,,
-112.9117814,687.4371983,12.0058203,0.023666372,0,1.2516785,,,
-112.4622763,686.5428273,12.00557712,0.023587242,0,1.231443979,,,
-112.0297447,685.6401042,12.00534715,0.023472551,0,1.212331846,,,
-111.6142994,684.7293605,12.00513913,0.023325023,0,1.194511808,,,
-111.216023,683.810942,12.00496193,0.023150985,0,1.178153193,,,
-110.8349978,682.8851946,12.00482441,0.022956782,0,1.163425326,,,
-110.4713065,681.9524643,12.00473543,0.02274876,0,1.150497533,,,
-110.1250313,681.0130971,12.00470387,0.022533264,0,1.139539137,,,
-109.7962547,680.0674389,12.00473859,0.02231664,0,1.130719466,,,
-109.4850592,679.1158356,12.00484844,0.022105232,0,1.124207844,,,
-109.1915273,678.1586333,12.0050423,0.021905385,0,1.120173595,,,
-108.9157414,677.1961775,12.00532728,0.021723809,0,1.118772992,,,
-108.6577857,676.228809,12.00569015,0.021571457,0,1.120010864,,,
-108.4177452,675.2568655,12.00610456,0.021462012,0,1.123794484,,,
-108.195705,674.2806847,12.00654396,0.021409206,0,1.130029506,,,
-107.9917503,673.3006044,12.0069818,0.021426768,0,1.138621584,,,
-107.8059661,672.3169623,12.00739152,0.02152843,0,1.149476373,,,
-107.6384375,671.3300961,12.00774656,0.021727924,0,1.162499526,,,
-107.4892496,670.3403434,12.00802036,0.022038982,0,1.177596697,,,
-107.3584874,669.348042,12.00818638,0.022475342,0,1.19467354,,,
-107.2462127,668.3535298,12.00822433,0.023047172,0,1.213652757,,,
-107.1523492,667.3571463,12.00815056,0.02374375,0,1.234556803,,,
-107.0767712,666.3592312,12.00799474,0.024546774,0,1.257444317,,,
-107.0193525,665.3601245,12.00778657,0.025437935,0,1.282373987,,,
-106.9799673,664.360166,12.00755572,0.026398921,0,1.309404501,,,
-106.9584895,663.3596957,12.00733189,0.027411417,0,1.338594548,,,
-106.954793,662.3590534,12.00714474,0.028457106,0,1.370002817,,,
-106.968752,661.358579,12.00702398,0.02951767,0,1.403687995,,,
-107.0002404,660.3586123,12.00699927,0.030574782,0,1.43970877,,,
-107.0491256,659.3594837,12.00709401,0.031611614,0,1.478104226,,,
-107.1152408,658.3614718,12.00729833,0.032619252,0,1.518809927,,,
-107.1984076,657.3648389,12.00759143,0.033591383,0,1.561727403,,,
-107.2984478,656.3698468,12.00795247,0.034521693,0,1.606758163,,,
-107.4151831,655.3767576,12.00836067,0.03540387,0,1.653803715,,,
-107.5484351,654.3858334,12.0087952,0.036231596,0,1.702765568,,,
-107.6980257,653.397336,12.00923524,0.036998554,0,1.75354523,,,
-107.8637765,652.4115277,12.00966,0.037698425,0,1.806044209,,,
-108.0455092,651.4286702,12.01004865,0.03832489,0,1.860164014,,,
-108.2430437,650.449023,12.01038098,0.038871761,0,1.915802847,,,
-108.4561606,649.4727901,12.01064873,0.039335454,0,1.972793211,,,
-108.684605,648.5001246,12.0108546,0.039714785,0,2.030907211,,,
-108.9281206,647.5311779,12.01100173,0.040008658,0,2.089914703,,,
-109.186451,646.5661015,12.01109323,0.040215981,0,2.149585542,,,
-109.4593399,645.6050466,12.01113221,0.04033566,0,2.209689586,,,
-109.7465309,644.6481647,12.01112182,0.040366606,0,2.26999669,,,
-110.0477678,643.6956071,12.01106516,0.04030773,0,2.330276711,,,
-110.362794,642.7475252,12.01096535,0.040157947,0,2.390299506,,,
-110.6913534,641.8040704,12.01082552,0.039916172,0,2.449834931,,,
-111.033192,640.865381,12.01064916,0.03958351,0,2.508686904,,,
-111.3880641,639.9315483,12.0104411,0.039168987,0,2.566782668,,,
-111.7557264,639.002653,12.01020647,0.038683421,0,2.624077369,,,
-112.1359352,638.0787759,12.00995039,0.03813763,0,2.680526157,,,
-112.5284471,637.1599975,12.009678,0.037542429,0,2.736084179,,,
-112.9330183,636.2463986,12.00939444,0.036908635,0,2.790706583,,,
-113.3494055,635.3380598,12.00910483,0.03624706,0,2.844348517,,,
-113.7773649,634.4350619,12.0088143,0.035568516,0,2.896965129,,,
-114.2166532,633.5374854,12.00852798,0.034883811,0,2.948511568,,,
-114.667027,632.6454103,12.00825094,0.03420368,0,2.998944773,,,
-115.1282528,631.7588931,12.00798589,0.033536569,0,3.048277734,,,
-115.6001084,630.8779623,12.00773282,0.032888241,0,3.096589203,,,
-116.0823724,630.0026454,12.00749156,0.032264306,0,3.143961687,,,
-116.5748232,629.1329694,12.00726196,0.031670372,0,3.190477692,,,
-117.0772394,628.2689615,12.00704383,0.031112048,0,3.236219725,,,
-117.5893994,627.410649,12.00683701,0.030594942,0,3.281270293,,,
-118.1110817,626.5580589,12.00664133,0.030124662,0,3.3257119,,,
-118.6420649,625.7112186,12.00645662,0.029706814,0,3.369627055,,,
